Anlieferungsdatum,Gewicht in Tonnen
2020-09-15 00:00:00+00:00,1454.7
2020-09-16 00:00:00+00:00,1699.26
2020-09-17 00:00:00+00:00,1154.16
2020-09-18 00:00:00+00:00,997.34
2020-09-19 00:00:00+00:00,902.2666666666667
2020-09-20 00:00:00+00:00,807.1933333333334
2020-09-21 00:00:00+00:00,712.12
2020-09-22 00:00:00+00:00,1300.8
2020-09-23 00:00:00+00:00,1279.84
2020-09-24 00:00:00+00:00,832.02
2020-09-25 00:00:00+00:00,121.26
2020-09-26 00:00:00+00:00,387.9
2020-09-27 00:00:00+00:00,654.54
2020-09-28 00:00:00+00:00,921.18
2020-09-29 00:00:00+00:00,787.22
2020-09-30 00:00:00+00:00,787.22
2020-10-01 00:00:00+00:00,1477.94
2020-10-02 00:00:00+00:00,1322.24
2020-10-03 00:00:00+00:00,1021.5333333333333
2020-10-04 00:00:00+00:00,720.8266666666667
2020-10-05 00:00:00+00:00,420.12
2020-10-06 00:00:00+00:00,1570.64
2020-10-07 00:00:00+00:00,855.16
2020-10-08 00:00:00+00:00,875.62
2020-10-09 00:00:00+00:00,1025.62
2020-10-10 00:00:00+00:00,905.9733333333332
2020-10-11 00:00:00+00:00,786.3266666666666
2020-10-12 00:00:00+00:00,666.68
2020-10-13 00:00:00+00:00,784.48
2020-10-14 00:00:00+00:00,902.14
2020-10-15 00:00:00+00:00,1067.22
2020-10-16 00:00:00+00:00,697.1
2020-10-17 00:00:00+00:00,889.1400000000001
2020-10-18 00:00:00+00:00,1081.18
2020-10-19 00:00:00+00:00,1273.22
2020-10-20 00:00:00+00:00,1073.32
2020-10-21 00:00:00+00:00,1084.02
2020-10-22 00:00:00+00:00,1604.64
2020-10-23 00:00:00+00:00,1270.48
2020-10-24 00:00:00+00:00,1242.9066666666668
2020-10-25 00:00:00+00:00,1215.3333333333333
2020-10-26 00:00:00+00:00,1187.76
2020-10-27 00:00:00+00:00,918.98
2020-10-28 00:00:00+00:00,992.68
2020-10-29 00:00:00+00:00,398.34
2020-10-30 00:00:00+00:00,1241.36
2020-10-31 00:00:00+00:00,1266.2266666666667
2020-11-01 00:00:00+00:00,1291.0933333333332
2020-11-02 00:00:00+00:00,1315.96
2020-11-03 00:00:00+00:00,710.0
2020-11-04 00:00:00+00:00,282.22
2020-11-05 00:00:00+00:00,1386.18
2020-11-06 00:00:00+00:00,1225.46
2020-11-07 00:00:00+00:00,1219.6866666666667
2020-11-08 00:00:00+00:00,1213.9133333333334
2020-11-09 00:00:00+00:00,1208.14
2020-11-10 00:00:00+00:00,1916.8
2020-11-11 00:00:00+00:00,1342.8
2020-11-12 00:00:00+00:00,1278.62
2020-11-13 00:00:00+00:00,693.88
2020-11-14 00:00:00+00:00,889.8166666666667
2020-11-15 00:00:00+00:00,1085.7533333333333
2020-11-16 00:00:00+00:00,1281.69
2020-11-17 00:00:00+00:00,784.12
2020-11-18 00:00:00+00:00,763.3
2020-11-19 00:00:00+00:00,1063.85
2020-11-20 00:00:00+00:00,761.68
2020-11-21 00:00:00+00:00,976.8266666666666
2020-11-22 00:00:00+00:00,1191.9733333333334
2020-11-23 00:00:00+00:00,1407.12
2020-11-24 00:00:00+00:00,1235.2
2020-11-25 00:00:00+00:00,1564.56
2020-11-26 00:00:00+00:00,1491.38
2020-11-27 00:00:00+00:00,833.5600000000001
2020-11-28 00:00:00+00:00,853.7133333333334
2020-11-29 00:00:00+00:00,873.8666666666667
2020-11-30 00:00:00+00:00,894.02
2020-12-01 00:00:00+00:00,440.78
2020-12-02 00:00:00+00:00,937.74
2020-12-03 00:00:00+00:00,1305.04
2020-12-04 00:00:00+00:00,827.46
2020-12-05 00:00:00+00:00,652.6833333333334
2020-12-06 00:00:00+00:00,477.9066666666667
2020-12-07 00:00:00+00:00,303.13
2020-12-08 00:00:00+00:00,235.04
2020-12-09 00:00:00+00:00,233.54
2020-12-10 00:00:00+00:00,363.7
2020-12-11 00:00:00+00:00,301.34
2020-12-12 00:00:00+00:00,342.50666666666666
2020-12-13 00:00:00+00:00,383.6733333333333
2020-12-14 00:00:00+00:00,424.84
2020-12-15 00:00:00+00:00,587.68
2020-12-16 00:00:00+00:00,575.86
2020-12-17 00:00:00+00:00,1179.42
2020-12-18 00:00:00+00:00,175.8
2020-12-19 00:00:00+00:00,236.27333333333337
2020-12-20 00:00:00+00:00,296.74666666666667
2020-12-21 00:00:00+00:00,357.22
2020-12-22 00:00:00+00:00,258.54
2020-12-23 00:00:00+00:00,446.08
2020-12-24 00:00:00+00:00,52.66
2020-12-25 00:00:00+00:00,57.9
2020-12-26 00:00:00+00:00,63.14
2020-12-27 00:00:00+00:00,68.38
2020-12-28 00:00:00+00:00,73.62
2020-12-29 00:00:00+00:00,93.14
2020-12-30 00:00:00+00:00,75.22
2020-12-31 00:00:00+00:00,57.82
2021-01-01 00:00:00+00:00,120.74000000000001
2021-01-02 00:00:00+00:00,183.66
2021-01-03 00:00:00+00:00,246.57999999999998
2021-01-04 00:00:00+00:00,309.5
2021-01-05 00:00:00+00:00,127.94
2021-01-06 00:00:00+00:00,87.52
2021-01-07 00:00:00+00:00,223.66
2021-01-08 00:00:00+00:00,141.4
2021-01-09 00:00:00+00:00,299.12
2021-01-10 00:00:00+00:00,456.84000000000003
2021-01-11 00:00:00+00:00,614.56
2021-01-12 00:00:00+00:00,531.76
2021-01-13 00:00:00+00:00,641.66
2021-01-14 00:00:00+00:00,197.42
2021-01-15 00:00:00+00:00,1039.56
2021-01-16 00:00:00+00:00,2022.46
2021-01-17 00:00:00+00:00,3042.73
2021-01-18 00:00:00+00:00,4063.0
2021-01-19 00:00:00+00:00,3976.42
2021-01-20 00:00:00+00:00,3976.9
2021-01-21 00:00:00+00:00,3973.34
2021-01-22 00:00:00+00:00,2876.32
2021-01-23 00:00:00+00:00,2452.5
2021-01-24 00:00:00+00:00,2028.68
2021-01-25 00:00:00+00:00,1604.86
2021-01-26 00:00:00+00:00,2672.92
2021-01-27 00:00:00+00:00,1979.7
2021-01-28 00:00:00+00:00,625.76
2021-01-29 00:00:00+00:00,205.5
2021-01-30 00:00:00+00:00,262.7266666666667
2021-01-31 00:00:00+00:00,319.9533333333333
2021-02-01 00:00:00+00:00,377.18
2021-02-02 00:00:00+00:00,229.28
2021-02-03 00:00:00+00:00,260.02
2021-02-04 00:00:00+00:00,340.12
2021-02-05 00:00:00+00:00,367.8
2021-02-06 00:00:00+00:00,469.58666666666664
2021-02-07 00:00:00+00:00,571.3733333333333
2021-02-08 00:00:00+00:00,673.16
2021-02-09 00:00:00+00:00,287.82
2021-02-10 00:00:00+00:00,245.56
2021-02-11 00:00:00+00:00,239.6
2021-02-12 00:00:00+00:00,293.88
2021-02-13 00:00:00+00:00,411.4333333333333
2021-02-14 00:00:00+00:00,528.9866666666667
2021-02-15 00:00:00+00:00,646.54
2021-02-16 00:00:00+00:00,1226.32
2021-02-17 00:00:00+00:00,994.08
2021-02-18 00:00:00+00:00,1396.34
2021-02-19 00:00:00+00:00,1191.96
2021-02-20 00:00:00+00:00,1024.3733333333334
2021-02-21 00:00:00+00:00,856.7866666666667
2021-02-22 00:00:00+00:00,689.2
2021-02-23 00:00:00+00:00,486.6
2021-02-24 00:00:00+00:00,890.04
2021-02-25 00:00:00+00:00,1087.76
2021-02-26 00:00:00+00:00,532.32
2021-02-27 00:00:00+00:00,885.8733333333333
2021-02-28 00:00:00+00:00,1239.4266666666667
2021-03-01 00:00:00+00:00,1592.98
2021-03-02 00:00:00+00:00,1190.0
2021-03-03 00:00:00+00:00,542.52
2021-03-04 00:00:00+00:00,1234.22
2021-03-05 00:00:00+00:00,744.88
2021-03-06 00:00:00+00:00,793.0
2021-03-07 00:00:00+00:00,841.12
2021-03-08 00:00:00+00:00,889.24
2021-03-09 00:00:00+00:00,583.58
2021-03-10 00:00:00+00:00,1291.54
2021-03-11 00:00:00+00:00,611.76
2021-03-12 00:00:00+00:00,952.63
2021-03-13 00:00:00+00:00,818.7
2021-03-14 00:00:00+00:00,684.77
2021-03-15 00:00:00+00:00,550.84
2021-03-16 00:00:00+00:00,264.4
2021-03-17 00:00:00+00:00,146.6
2021-03-18 00:00:00+00:00,358.24
2021-03-19 00:00:00+00:00,768.38
2021-03-20 00:00:00+00:00,1034.0133333333333
2021-03-21 00:00:00+00:00,1299.6466666666665
2021-03-22 00:00:00+00:00,1565.28
2021-03-23 00:00:00+00:00,693.94
2021-03-24 00:00:00+00:00,752.1800000000001
2021-03-25 00:00:00+00:00,1677.32
2021-03-26 00:00:00+00:00,2203.92
2021-03-27 00:00:00+00:00,1832.0933333333335
2021-03-28 00:00:00+00:00,1460.2666666666669
2021-03-29 00:00:00+00:00,1088.44
2021-03-30 00:00:00+00:00,2032.32
2021-03-31 00:00:00+00:00,1022.42
2021-04-01 00:00:00+00:00,1134.4
2021-04-02 00:00:00+00:00,1191.7520000000002
2021-04-03 00:00:00+00:00,1249.104
2021-04-04 00:00:00+00:00,1306.4560000000001
2021-04-05 00:00:00+00:00,1363.808
2021-04-06 00:00:00+00:00,1421.16
2021-04-07 00:00:00+00:00,359.02
2021-04-08 00:00:00+00:00,811.0
2021-04-09 00:00:00+00:00,1338.18
2021-04-10 00:00:00+00:00,1034.5533333333333
2021-04-11 00:00:00+00:00,730.9266666666666
2021-04-12 00:00:00+00:00,427.3
2021-04-13 00:00:00+00:00,1045.02
2021-04-14 00:00:00+00:00,611.78
2021-04-15 00:00:00+00:00,1324.48
2021-04-16 00:00:00+00:00,1219.16
2021-04-17 00:00:00+00:00,1219.1933333333334
2021-04-18 00:00:00+00:00,1219.2266666666667
2021-04-19 00:00:00+00:00,1219.26
2021-04-20 00:00:00+00:00,1571.8
2021-04-21 00:00:00+00:00,1573.88
2021-04-22 00:00:00+00:00,1370.0
2021-04-23 00:00:00+00:00,469.64
2021-04-24 00:00:00+00:00,800.48
2021-04-25 00:00:00+00:00,1131.32
2021-04-26 00:00:00+00:00,1462.16
2021-04-27 00:00:00+00:00,1384.52
2021-04-28 00:00:00+00:00,1130.0
2021-04-29 00:00:00+00:00,1213.48
2021-04-30 00:00:00+00:00,2227.0
2021-05-01 00:00:00+00:00,2000.48
2021-05-02 00:00:00+00:00,1773.96
2021-05-03 00:00:00+00:00,1547.44
2021-05-04 00:00:00+00:00,1476.42
2021-05-05 00:00:00+00:00,225.94
2021-05-06 00:00:00+00:00,803.12
2021-05-07 00:00:00+00:00,332.64
2021-05-08 00:00:00+00:00,834.3733333333332
2021-05-09 00:00:00+00:00,1336.1066666666666
2021-05-10 00:00:00+00:00,1837.84
2021-05-11 00:00:00+00:00,1081.4
2021-05-12 00:00:00+00:00,232.18
2021-05-13 00:00:00+00:00,172.28
2021-05-14 00:00:00+00:00,112.38
2021-05-15 00:00:00+00:00,189.28
2021-05-16 00:00:00+00:00,266.18
2021-05-17 00:00:00+00:00,343.08
2021-05-18 00:00:00+00:00,118.6
2021-05-19 00:00:00+00:00,293.94
2021-05-20 00:00:00+00:00,2119.74
2021-05-21 00:00:00+00:00,1691.82
2021-05-22 00:00:00+00:00,1608.2849999999999
2021-05-23 00:00:00+00:00,1524.75
2021-05-24 00:00:00+00:00,1441.2150000000001
2021-05-25 00:00:00+00:00,1357.68
2021-05-26 00:00:00+00:00,1194.98
2021-05-27 00:00:00+00:00,351.88
2021-05-28 00:00:00+00:00,1866.1
2021-05-29 00:00:00+00:00,1433.3066666666666
2021-05-30 00:00:00+00:00,1000.5133333333333
2021-05-31 00:00:00+00:00,567.72
2021-06-01 00:00:00+00:00,649.02
2021-06-02 00:00:00+00:00,1181.22
2021-06-03 00:00:00+00:00,1379.4
2021-06-04 00:00:00+00:00,1076.14
2021-06-05 00:00:00+00:00,837.7666666666668
2021-06-06 00:00:00+00:00,599.3933333333334
2021-06-07 00:00:00+00:00,361.02
2021-06-08 00:00:00+00:00,798.12
2021-06-09 00:00:00+00:00,902.3
2021-06-10 00:00:00+00:00,1908.56
2021-06-11 00:00:00+00:00,1094.71
2021-06-12 00:00:00+00:00,1303.6333333333334
2021-06-13 00:00:00+00:00,1512.5566666666666
2021-06-14 00:00:00+00:00,1721.48
2021-06-15 00:00:00+00:00,1196.95
2021-06-16 00:00:00+00:00,1558.6200000000001
2021-06-17 00:00:00+00:00,2730.6
2021-06-18 00:00:00+00:00,2594.46
2021-06-19 00:00:00+00:00,2724.7400000000002
2021-06-20 00:00:00+00:00,2855.02
2021-06-21 00:00:00+00:00,2985.3
2021-06-22 00:00:00+00:00,1488.86
2021-06-23 00:00:00+00:00,1681.52
2021-06-24 00:00:00+00:00,909.38
2021-06-25 00:00:00+00:00,690.6800000000001
2021-06-26 00:00:00+00:00,734.2800000000001
2021-06-27 00:00:00+00:00,777.88
2021-06-28 00:00:00+00:00,821.48
2021-06-29 00:00:00+00:00,342.94
2021-06-30 00:00:00+00:00,1564.04
2021-07-01 00:00:00+00:00,508.1
2021-07-02 00:00:00+00:00,2741.48
2021-07-03 00:00:00+00:00,2534.2533333333336
2021-07-04 00:00:00+00:00,2327.0266666666666
2021-07-05 00:00:00+00:00,2119.8
2021-07-06 00:00:00+00:00,1742.68
2021-07-07 00:00:00+00:00,236.68
2021-07-08 00:00:00+00:00,347.46
2021-07-09 00:00:00+00:00,463.96
2021-07-10 00:00:00+00:00,655.2866666666666
2021-07-11 00:00:00+00:00,846.6133333333333
2021-07-12 00:00:00+00:00,1037.94
2021-07-13 00:00:00+00:00,240.72
2021-07-14 00:00:00+00:00,868.62
2021-07-15 00:00:00+00:00,339.94
2021-07-16 00:00:00+00:00,317.86
2021-07-17 00:00:00+00:00,382.66666666666663
2021-07-18 00:00:00+00:00,447.4733333333333
2021-07-19 00:00:00+00:00,512.28
2021-07-20 00:00:00+00:00,1452.92
2021-07-21 00:00:00+00:00,1626.46
2021-07-22 00:00:00+00:00,1534.66
2021-07-23 00:00:00+00:00,1334.27
2021-07-24 00:00:00+00:00,1069.4866666666667
2021-07-25 00:00:00+00:00,804.7033333333334
2021-07-26 00:00:00+00:00,539.9200000000001
2021-07-27 00:00:00+00:00,934.34
2021-07-28 00:00:00+00:00,165.06
2021-07-29 00:00:00+00:00,1239.68
2021-07-30 00:00:00+00:00,1021.92
2021-07-31 00:00:00+00:00,902.28
2021-08-01 00:00:00+00:00,782.64
2021-08-02 00:00:00+00:00,663.0
2021-08-03 00:00:00+00:00,640.94
2021-08-04 00:00:00+00:00,147.7
2021-08-05 00:00:00+00:00,1084.3
2021-08-06 00:00:00+00:00,854.7
2021-08-07 00:00:00+00:00,1092.5
2021-08-08 00:00:00+00:00,1330.3
2021-08-09 00:00:00+00:00,1568.1
2021-08-10 00:00:00+00:00,2375.52
2021-08-11 00:00:00+00:00,2419.7
2021-08-12 00:00:00+00:00,2141.06
2021-08-13 00:00:00+00:00,1942.98
2021-08-14 00:00:00+00:00,1510.5866666666666
2021-08-15 00:00:00+00:00,1078.1933333333334
2021-08-16 00:00:00+00:00,645.8
2021-08-17 00:00:00+00:00,366.36
2021-08-18 00:00:00+00:00,1827.04
2021-08-19 00:00:00+00:00,2327.96
2021-08-20 00:00:00+00:00,2752.36
2021-08-21 00:00:00+00:00,2613.0
2021-08-22 00:00:00+00:00,2473.6400000000003
2021-08-23 00:00:00+00:00,2334.28
2021-08-24 00:00:00+00:00,903.5
2021-08-25 00:00:00+00:00,1562.34
2021-08-26 00:00:00+00:00,1126.66
2021-08-27 00:00:00+00:00,544.3
2021-08-28 00:00:00+00:00,579.9133333333333
2021-08-29 00:00:00+00:00,615.5266666666666
2021-08-30 00:00:00+00:00,651.14
2021-08-31 00:00:00+00:00,828.66
2021-09-01 00:00:00+00:00,1536.14
2021-09-02 00:00:00+00:00,1861.72
2021-09-03 00:00:00+00:00,1988.72
2021-09-04 00:00:00+00:00,1763.6133333333335
2021-09-05 00:00:00+00:00,1538.5066666666667
2021-09-06 00:00:00+00:00,1313.4
2021-09-07 00:00:00+00:00,925.16
2021-09-08 00:00:00+00:00,1218.44
2021-09-09 00:00:00+00:00,1762.1399999999999
2021-09-10 00:00:00+00:00,573.8
2021-09-11 00:00:00+00:00,599.1933333333333
2021-09-12 00:00:00+00:00,624.5866666666667
2021-09-13 00:00:00+00:00,649.98
2021-09-14 00:00:00+00:00,1012.7
2021-09-15 00:00:00+00:00,1241.98
2021-09-16 00:00:00+00:00,689.12
2021-09-17 00:00:00+00:00,924.4
2021-09-18 00:00:00+00:00,736.48
2021-09-19 00:00:00+00:00,548.56
2021-09-20 00:00:00+00:00,360.64
2021-09-21 00:00:00+00:00,1117.1200000000001
2021-09-22 00:00:00+00:00,603.6
2021-09-23 00:00:00+00:00,797.6800000000001
2021-09-24 00:00:00+00:00,399.36
2021-09-25 00:00:00+00:00,573.74
2021-09-26 00:00:00+00:00,748.12
2021-09-27 00:00:00+00:00,922.5
2021-09-28 00:00:00+00:00,816.0
2021-09-29 00:00:00+00:00,555.0600000000001
2021-09-30 00:00:00+00:00,925.94
2021-10-01 00:00:00+00:00,1341.6200000000001
2021-10-02 00:00:00+00:00,1255.1133333333335
2021-10-03 00:00:00+00:00,1168.6066666666666
2021-10-04 00:00:00+00:00,1082.1
2021-10-05 00:00:00+00:00,631.8
2021-10-06 00:00:00+00:00,519.26
2021-10-07 00:00:00+00:00,760.18
2021-10-08 00:00:00+00:00,653.28
2021-10-09 00:00:00+00:00,955.0866666666667
2021-10-10 00:00:00+00:00,1256.8933333333334
2021-10-11 00:00:00+00:00,1558.7
2021-10-12 00:00:00+00:00,989.4399999999999
2021-10-13 00:00:00+00:00,525.04
2021-10-14 00:00:00+00:00,1025.56
2021-10-15 00:00:00+00:00,951.26
2021-10-16 00:00:00+00:00,1046.32
2021-10-17 00:00:00+00:00,1141.38
2021-10-18 00:00:00+00:00,1236.44
2021-10-19 00:00:00+00:00,920.36
2021-10-20 00:00:00+00:00,824.88
2021-10-21 00:00:00+00:00,509.04
2021-10-22 00:00:00+00:00,396.12
2021-10-23 00:00:00+00:00,643.5933333333334
2021-10-24 00:00:00+00:00,891.0666666666666
2021-10-25 00:00:00+00:00,1138.54
2021-10-26 00:00:00+00:00,1479.58
2021-10-27 00:00:00+00:00,1582.22
2021-10-28 00:00:00+00:00,2065.62
2021-10-29 00:00:00+00:00,981.38
2021-10-30 00:00:00+00:00,884.425
2021-10-31 00:00:00+00:00,787.47
2021-11-01 00:00:00+00:00,690.5150000000001
2021-11-02 00:00:00+00:00,593.5600000000001
2021-11-03 00:00:00+00:00,984.46
2021-11-04 00:00:00+00:00,582.27
2021-11-05 00:00:00+00:00,1773.06
2021-11-06 00:00:00+00:00,1805.6866666666667
2021-11-07 00:00:00+00:00,1838.3133333333333
2021-11-08 00:00:00+00:00,1870.94
2021-11-09 00:00:00+00:00,2455.2
2021-11-10 00:00:00+00:00,2448.75
2021-11-11 00:00:00+00:00,1291.52
2021-11-12 00:00:00+00:00,1392.34
2021-11-13 00:00:00+00:00,1281.34
2021-11-14 00:00:00+00:00,1170.34
2021-11-15 00:00:00+00:00,1059.34
2021-11-16 00:00:00+00:00,1922.88
2021-11-17 00:00:00+00:00,794.42
2021-11-18 00:00:00+00:00,1120.6
2021-11-19 00:00:00+00:00,654.38
2021-11-20 00:00:00+00:00,862.14
2021-11-21 00:00:00+00:00,1069.9
2021-11-22 00:00:00+00:00,1277.66
2021-11-23 00:00:00+00:00,1063.82
2021-11-24 00:00:00+00:00,1056.72
2021-11-25 00:00:00+00:00,1280.36
2021-11-26 00:00:00+00:00,177.64000000000001
2021-11-27 00:00:00+00:00,197.48000000000002
2021-11-28 00:00:00+00:00,217.32
2021-11-29 00:00:00+00:00,237.16
2021-11-30 00:00:00+00:00,270.94
2021-12-01 00:00:00+00:00,201.34
2021-12-02 00:00:00+00:00,693.2
2021-12-03 00:00:00+00:00,315.08
2021-12-04 00:00:00+00:00,647.86
2021-12-05 00:00:00+00:00,980.6400000000001
2021-12-06 00:00:00+00:00,1313.42
2021-12-07 00:00:00+00:00,850.92
2021-12-08 00:00:00+00:00,86.12
2021-12-09 00:00:00+00:00,408.16
2021-12-10 00:00:00+00:00,2086.6
2021-12-11 00:00:00+00:00,2222.56
2021-12-12 00:00:00+00:00,2358.52
2021-12-13 00:00:00+00:00,2494.48
2021-12-14 00:00:00+00:00,1658.82
2021-12-15 00:00:00+00:00,1076.4
2021-12-16 00:00:00+00:00,1363.6
2021-12-17 00:00:00+00:00,834.98
2021-12-18 00:00:00+00:00,1029.16
2021-12-19 00:00:00+00:00,1223.34
2021-12-20 00:00:00+00:00,1417.52
2021-12-21 00:00:00+00:00,1175.3
2021-12-22 00:00:00+00:00,510.86
2021-12-23 00:00:00+00:00,504.76
2021-12-24 00:00:00+00:00,436.40999999999997
2021-12-25 00:00:00+00:00,368.06
2021-12-26 00:00:00+00:00,299.71000000000004
2021-12-27 00:00:00+00:00,231.36
2021-12-28 00:00:00+00:00,216.08666666666667
2021-12-29 00:00:00+00:00,200.81333333333333
2021-12-30 00:00:00+00:00,185.54
2021-12-31 00:00:00+00:00,230.325
2022-01-01 00:00:00+00:00,275.11
2022-01-02 00:00:00+00:00,319.895
2022-01-03 00:00:00+00:00,364.68
2022-01-04 00:00:00+00:00,144.74
2022-01-05 00:00:00+00:00,151.52
2022-01-06 00:00:00+00:00,371.74
2022-01-07 00:00:00+00:00,133.66
2022-01-08 00:00:00+00:00,383.74666666666667
2022-01-09 00:00:00+00:00,633.8333333333334
2022-01-10 00:00:00+00:00,883.92
2022-01-11 00:00:00+00:00,1956.54
2022-01-12 00:00:00+00:00,1049.86
2022-01-13 00:00:00+00:00,1165.0
2022-01-14 00:00:00+00:00,1022.24
2022-01-15 00:00:00+00:00,919.1533333333333
2022-01-16 00:00:00+00:00,816.0666666666667
2022-01-17 00:00:00+00:00,712.98
2022-01-18 00:00:00+00:00,354.68
2022-01-19 00:00:00+00:00,1082.189
2022-01-20 00:00:00+00:00,428.40000000000003
2022-01-21 00:00:00+00:00,261.82
2022-01-22 00:00:00+00:00,418.61333333333334
2022-01-23 00:00:00+00:00,575.4066666666668
2022-01-24 00:00:00+00:00,732.2
2022-01-25 00:00:00+00:00,783.86
2022-01-26 00:00:00+00:00,471.52
2022-01-27 00:00:00+00:00,506.72
2022-01-28 00:00:00+00:00,143.56
2022-01-29 00:00:00+00:00,328.71333333333337
2022-01-30 00:00:00+00:00,513.8666666666668
2022-01-31 00:00:00+00:00,699.02
2022-02-01 00:00:00+00:00,190.84
2022-02-02 00:00:00+00:00,178.54
2022-02-03 00:00:00+00:00,1103.18
2022-02-04 00:00:00+00:00,1140.7
2022-02-05 00:00:00+00:00,914.9533333333334
2022-02-06 00:00:00+00:00,689.2066666666667
2022-02-07 00:00:00+00:00,463.46
2022-02-08 00:00:00+00:00,746.48
2022-02-09 00:00:00+00:00,483.68
2022-02-10 00:00:00+00:00,355.28
2022-02-11 00:00:00+00:00,87.58
2022-02-12 00:00:00+00:00,345.40666666666664
2022-02-13 00:00:00+00:00,603.2333333333333
2022-02-14 00:00:00+00:00,861.06
2022-02-15 00:00:00+00:00,195.52
2022-02-16 00:00:00+00:00,144.94
2022-02-17 00:00:00+00:00,396.46
2022-02-18 00:00:00+00:00,603.22
2022-02-19 00:00:00+00:00,521.0
2022-02-20 00:00:00+00:00,438.78000000000003
2022-02-21 00:00:00+00:00,356.56
2022-02-22 00:00:00+00:00,281.6
2022-02-23 00:00:00+00:00,1217.38
2022-02-24 00:00:00+00:00,1051.26
2022-02-25 00:00:00+00:00,120.4
2022-02-26 00:00:00+00:00,344.5
2022-02-27 00:00:00+00:00,568.6
2022-02-28 00:00:00+00:00,792.7
2022-03-01 00:00:00+00:00,977.34
2022-03-02 00:00:00+00:00,1082.0
2022-03-03 00:00:00+00:00,1111.84
2022-03-04 00:00:00+00:00,596.46
2022-03-05 00:00:00+00:00,649.8333333333334
2022-03-06 00:00:00+00:00,703.2066666666667
2022-03-07 00:00:00+00:00,756.58
2022-03-08 00:00:00+00:00,973.12
2022-03-09 00:00:00+00:00,703.44
2022-03-10 00:00:00+00:00,773.1
2022-03-11 00:00:00+00:00,443.94
2022-03-12 00:00:00+00:00,521.2533333333333
2022-03-13 00:00:00+00:00,598.5666666666666
2022-03-14 00:00:00+00:00,675.88
2022-03-15 00:00:00+00:00,625.74
2022-03-16 00:00:00+00:00,1278.04
2022-03-17 00:00:00+00:00,444.9
2022-03-18 00:00:00+00:00,451.84000000000003
2022-03-19 00:00:00+00:00,572.6466666666666
2022-03-20 00:00:00+00:00,693.4533333333334
2022-03-21 00:00:00+00:00,814.26
2022-03-22 00:00:00+00:00,612.58
2022-03-23 00:00:00+00:00,433.7
2022-03-24 00:00:00+00:00,524.9
2022-03-25 00:00:00+00:00,1384.04
2022-03-26 00:00:00+00:00,1135.8266666666666
2022-03-27 00:00:00+00:00,887.6133333333332
2022-03-28 00:00:00+00:00,639.4
2022-03-29 00:00:00+00:00,1044.46
2022-03-30 00:00:00+00:00,633.2
2022-03-31 00:00:00+00:00,619.84
2022-04-01 00:00:00+00:00,307.94
2022-04-02 00:00:00+00:00,308.87333333333333
2022-04-03 00:00:00+00:00,309.8066666666667
2022-04-04 00:00:00+00:00,310.74
2022-04-05 00:00:00+00:00,918.56
2022-04-06 00:00:00+00:00,1862.82
2022-04-07 00:00:00+00:00,1801.88
2022-04-08 00:00:00+00:00,322.32
2022-04-09 00:00:00+00:00,948.8366666666666
2022-04-10 00:00:00+00:00,1575.3533333333332
2022-04-11 00:00:00+00:00,2201.87
2022-04-12 00:00:00+00:00,662.66
2022-04-13 00:00:00+00:00,1075.98
2022-04-14 00:00:00+00:00,1317.6
2022-04-15 00:00:00+00:00,1290.624
2022-04-16 00:00:00+00:00,1263.648
2022-04-17 00:00:00+00:00,1236.672
2022-04-18 00:00:00+00:00,1209.696
2022-04-19 00:00:00+00:00,1182.72
2022-04-20 00:00:00+00:00,876.28
2022-04-21 00:00:00+00:00,967.83
2022-04-22 00:00:00+00:00,1718.52
2022-04-23 00:00:00+00:00,1530.3
2022-04-24 00:00:00+00:00,1342.08
2022-04-25 00:00:00+00:00,1153.86
2022-04-26 00:00:00+00:00,371.74
2022-04-27 00:00:00+00:00,1948.1200000000001
2022-04-28 00:00:00+00:00,1786.22
2022-04-29 00:00:00+00:00,944.22
2022-04-30 00:00:00+00:00,1300.7533333333333
2022-05-01 00:00:00+00:00,1657.2866666666666
2022-05-02 00:00:00+00:00,2013.82
2022-05-03 00:00:00+00:00,1652.26
2022-05-04 00:00:00+00:00,2209.38
2022-05-05 00:00:00+00:00,973.82
2022-05-06 00:00:00+00:00,967.46
2022-05-07 00:00:00+00:00,1552.726666666667
2022-05-08 00:00:00+00:00,2137.993333333334
2022-05-09 00:00:00+00:00,2723.26
2022-05-10 00:00:00+00:00,1307.32
2022-05-11 00:00:00+00:00,898.54
2022-05-12 00:00:00+00:00,969.74
2022-05-13 00:00:00+00:00,601.84
2022-05-14 00:00:00+00:00,684.2333333333333
2022-05-15 00:00:00+00:00,766.6266666666667
2022-05-16 00:00:00+00:00,849.02
2022-05-17 00:00:00+00:00,974.86
2022-05-18 00:00:00+00:00,735.02
2022-05-19 00:00:00+00:00,820.52
2022-05-20 00:00:00+00:00,1188.12
2022-05-21 00:00:00+00:00,1214.7266666666667
2022-05-22 00:00:00+00:00,1241.3333333333333
2022-05-23 00:00:00+00:00,1267.94
2022-05-24 00:00:00+00:00,566.52
2022-05-25 00:00:00+00:00,432.1
2022-05-26 00:00:00+00:00,294.06
2022-05-27 00:00:00+00:00,156.02
2022-05-28 00:00:00+00:00,1023.7333333333332
2022-05-29 00:00:00+00:00,1891.4466666666665
2022-05-30 00:00:00+00:00,2759.16
2022-05-31 00:00:00+00:00,2418.7
2022-06-01 00:00:00+00:00,2523.98
